"Ob","SEVERITY"
5490,"MILD"
5491,"MILD"
5492,"MILD"
5493,"MILD"
5494,"MILD"
5495,"SEVERE"
5496,"MILD"
5497,"MILD"
5498,"MILD"
5499,"MILD"
5500,"MILD"
5501,"MILD"
5502,"MILD"
5503,"MILD"
5504,"MILD"
5505,"MILD"
5506,"MILD"
5507,"MILD"
5508,"MILD"
5509,"MILD"
5510,"MILD"
5511,"MILD"
5512,"MILD"
5513,"MILD"
5514,"MILD"
5515,"MILD"
5516,"MILD"
5517,"MILD"
5518,"MILD"
5519,"MILD"
5520,"MILD"
5521,"MILD"
5522,"MILD"
5523,"MILD"
5524,"MILD"
5525,"MILD"
5526,"MILD"
5527,"MILD"
5528,"MILD"
5529,"MILD"
5530,"MILD"
5531,"MILD"
5532,"MILD"
5533,"SEVERE"
5534,"MILD"
5535,"MILD"
5536,"MILD"
5537,"SEVERE"
5538,"MILD"
5539,"MILD"
5540,"MILD"
5541,"MILD"
5542,"MILD"
5543,"MILD"
5544,"MILD"
5545,"MILD"
5546,"MILD"
5547,"MILD"
5548,"MILD"
5549,"MILD"
5550,"MILD"
5551,"MILD"
5552,"MILD"
5553,"MILD"
5554,"MILD"
5555,"MILD"
5556,"MILD"
5557,"MILD"
5558,"SEVERE"
5559,"MILD"
5560,"MILD"
5561,"MILD"
5562,"MILD"
5563,"MILD"
5564,"MILD"
5565,"MILD"
5566,"MILD"
5567,"MILD"
5568,"MILD"
5569,"MILD"
5570,"MILD"
5571,"MILD"
5572,"MILD"
5573,"MILD"
5574,"MILD"
5575,"MILD"
5576,"MILD"
5577,"MILD"
5578,"MILD"
5579,"MILD"
5580,"MILD"
5581,"MILD"
5582,"MILD"
5583,"MILD"
5584,"MILD"
5585,"MILD"
5586,"MILD"
5587,"MILD"
5588,"MILD"
5589,"MILD"
5590,"MILD"
5591,"MILD"
5592,"SEVERE"
5593,"MILD"
5594,"MILD"
5595,"MILD"
5596,"MILD"
5597,"MILD"
5598,"MILD"
5599,"MILD"
5600,"MILD"
5601,"MILD"
5602,"MILD"
5603,"MILD"
5604,"MILD"
5605,"MILD"
5606,"MILD"
5607,"MILD"
5608,"MILD"
5609,"MILD"
5610,"MILD"
5611,"MILD"
5612,"MILD"
5613,"MILD"
5614,"MILD"
5615,"MILD"
5616,"MILD"
5617,"MILD"
5618,"MILD"
5619,"MILD"
5620,"MILD"
5621,"MILD"
5622,"MILD"
5623,"MILD"
5624,"MILD"
5625,"MILD"
5626,"MILD"
5627,"MILD"
5628,"MILD"
5629,"MILD"
5630,"MILD"
5631,"MILD"
5632,"MILD"
5633,"MILD"
5634,"MILD"
5635,"MILD"
5636,"MILD"
5637,"MILD"
5638,"MILD"
5639,"MILD"
5640,"MILD"
5641,"MILD"
5642,"SEVERE"
5643,"MILD"
5644,"MILD"
5645,"MILD"
5646,"MILD"
5647,"MILD"
5648,"MILD"
5649,"MILD"
5650,"MILD"
5651,"MILD"
5652,"MILD"
5653,"MILD"
5654,"MILD"
5655,"MILD"
5656,"SEVERE"
5657,"MILD"
5658,"MILD"
5659,"MILD"
5660,"MILD"
5661,"MILD"
5662,"MILD"
5663,"MILD"
5664,"MILD"
5665,"MILD"
5666,"MILD"
5667,"MILD"
5668,"MILD"
5669,"MILD"
5670,"MILD"
5671,"MILD"
5672,"MILD"
5673,"MILD"
5674,"MILD"
5675,"MILD"
5676,"MILD"
5677,"MILD"
5678,"MILD"
5679,"MILD"
5680,"MILD"
5681,"MILD"
5682,"MILD"
5683,"MILD"
5684,"MILD"
5685,"MILD"
5686,"MILD"
5687,"MILD"
5688,"MILD"
5689,"MILD"
5690,"MILD"
5691,"MILD"
5692,"MILD"
5693,"MILD"
5694,"MILD"
5695,"MILD"
5696,"MILD"
5697,"MILD"
5698,"MILD"
5699,"MILD"
5700,"MILD"
5701,"MILD"
5702,"MILD"
5703,"MILD"
5704,"MILD"
5705,"MILD"
5706,"MILD"
5707,"MILD"
5708,"MILD"
5709,"MILD"
5710,"MILD"
5711,"MILD"
5712,"MILD"
5713,"MILD"
5714,"MILD"
5715,"MILD"
5716,"MILD"
5717,"MILD"
5718,"MILD"
5719,"MILD"
5720,"MILD"
5721,"MILD"
5722,"MILD"
5723,"MILD"
5724,"MILD"
5725,"MILD"
5726,"SEVERE"
5727,"MILD"
5728,"MILD"
5729,"MILD"
5730,"MILD"
5731,"MILD"
5732,"MILD"
5733,"MILD"
5734,"MILD"
5735,"MILD"
5736,"MILD"
5737,"MILD"
5738,"MILD"
5739,"MILD"
5740,"MILD"
5741,"MILD"
5742,"MILD"
5743,"MILD"
5744,"MILD"
5745,"MILD"
5746,"MILD"
5747,"MILD"
5748,"MILD"
5749,"MILD"
5750,"MILD"
5751,"MILD"
5752,"MILD"
5753,"MILD"
5754,"SEVERE"
5755,"MILD"
5756,"MILD"
5757,"MILD"
5758,"MILD"
5759,"MILD"
5760,"MILD"
5761,"MILD"
5762,"MILD"
5763,"MILD"
5764,"MILD"
5765,"MILD"
5766,"MILD"
5767,"MILD"
5768,"MILD"
5769,"MILD"
5770,"MILD"
5771,"SEVERE"
5772,"MILD"
5773,"MILD"
5774,"MILD"
5775,"MILD"
5776,"MILD"
5777,"MILD"
5778,"MILD"
5779,"MILD"
5780,"MILD"
5781,"SEVERE"
5782,"MILD"
5783,"MILD"
5784,"MILD"
5785,"MILD"
5786,"MILD"
5787,"MILD"
5788,"MILD"
5789,"MILD"
5790,"MILD"
5791,"MILD"
5792,"MILD"
5793,"MILD"
5794,"MILD"
5795,"MILD"
5796,"MILD"
5797,"MILD"
5798,"MILD"
5799,"MILD"
5800,"MILD"
5801,"MILD"
5802,"MILD"
5803,"MILD"
5804,"MILD"
5805,"MILD"
5806,"MILD"
5807,"MILD"
5808,"MILD"
5809,"MILD"
5810,"MILD"
5811,"MILD"
5812,"MILD"
5813,"MILD"
5814,"SEVERE"
5815,"MILD"
5816,"MILD"
5817,"MILD"
5818,"MILD"
5819,"MILD"
5820,"MILD"
5821,"MILD"
5822,"MILD"
5823,"MILD"
5824,"MILD"
5825,"MILD"
5826,"MILD"
5827,"MILD"
5828,"MILD"
5829,"MILD"
5830,"MILD"
5831,"MILD"
5832,"MILD"
5833,"MILD"
5834,"MILD"
5835,"MILD"
5836,"MILD"
5837,"MILD"
5838,"MILD"
5839,"MILD"
5840,"MILD"
5841,"MILD"
5842,"MILD"
5843,"MILD"
5844,"MILD"
5845,"MILD"
5846,"MILD"
5847,"MILD"
5848,"MILD"
5849,"MILD"
5850,"MILD"
5851,"MILD"
5852,"MILD"
5853,"MILD"
5854,"MILD"
5855,"MILD"
5856,"MILD"
5857,"MILD"
5858,"MILD"
5859,"MILD"
5860,"MILD"
5861,"MILD"
5862,"MILD"
5863,"MILD"
5864,"MILD"
5865,"MILD"
5866,"MILD"
5867,"MILD"
5868,"MILD"
5869,"MILD"
5870,"MILD"
5871,"MILD"
5872,"MILD"
5873,"MILD"
5874,"MILD"
5875,"MILD"
5876,"MILD"
5877,"MILD"
5878,"MILD"
5879,"MILD"
5880,"MILD"
5881,"MILD"
5882,"MILD"
5883,"MILD"
5884,"MILD"
5885,"MILD"
5886,"MILD"
5887,"MILD"
5888,"MILD"
5889,"MILD"
5890,"MILD"
5891,"MILD"
5892,"MILD"
5893,"MILD"
5894,"MILD"
5895,"MILD"
5896,"MILD"
5897,"MILD"
5898,"MILD"
5899,"MILD"
5900,"MILD"
5901,"MILD"
5902,"MILD"
5903,"MILD"
5904,"MILD"
5905,"SEVERE"
5906,"MILD"
5907,"MILD"
5908,"MILD"
5909,"SEVERE"
5910,"MILD"
5911,"MILD"
5912,"MILD"
5913,"MILD"
5914,"MILD"
5915,"MILD"
5916,"MILD"
5917,"MILD"
5918,"MILD"
5919,"MILD"
5920,"MILD"
5921,"MILD"
5922,"MILD"
5923,"MILD"
5924,"MILD"
5925,"MILD"
5926,"MILD"
5927,"MILD"
5928,"MILD"
5929,"MILD"
5930,"MILD"
5931,"SEVERE"
5932,"MILD"
5933,"MILD"
5934,"MILD"
5935,"MILD"
5936,"MILD"
5937,"MILD"
5938,"MILD"
5939,"MILD"
5940,"MILD"
5941,"MILD"
5942,"MILD"
5943,"MILD"
5944,"MILD"
5945,"MILD"
5946,"MILD"
5947,"MILD"
5948,"MILD"
5949,"MILD"
5950,"MILD"
5951,"MILD"
5952,"MILD"
5953,"MILD"
5954,"MILD"
5955,"MILD"
5956,"MILD"
5957,"MILD"
5958,"MILD"
5959,"MILD"
5960,"MILD"
5961,"MILD"
5962,"MILD"
5963,"MILD"
5964,"MILD"
5965,"MILD"
5966,"MILD"
5967,"MILD"
5968,"MILD"
5969,"MILD"
5970,"MILD"
5971,"MILD"
5972,"MILD"
5973,"MILD"
5974,"MILD"
5975,"MILD"
5976,"MILD"
5977,"MILD"
5978,"MILD"
5979,"MILD"
5980,"MILD"
5981,"MILD"
5982,"MILD"
5983,"SEVERE"
5984,"MILD"
5985,"MILD"
5986,"MILD"
5987,"MILD"
5988,"MILD"
5989,"MILD"
5990,"MILD"
5991,"MILD"
5992,"MILD"
5993,"MILD"
5994,"MILD"
5995,"MILD"
5996,"MILD"
5997,"MILD"
5998,"MILD"
5999,"MILD"
6000,"MILD"
6001,"MILD"
6002,"MILD"
6003,"MILD"
6004,"MILD"
6005,"MILD"
6006,"MILD"
6007,"MILD"
6008,"MILD"
6009,"MILD"
6010,"MILD"
6011,"MILD"
6012,"MILD"
6013,"MILD"
6014,"MILD"
6015,"MILD"
6016,"MILD"
6017,"MILD"
6018,"MILD"
6019,"MILD"
6020,"MILD"
6021,"MILD"
6022,"MILD"
6023,"MILD"
6024,"MILD"
6025,"MILD"
6026,"MILD"
6027,"MILD"
6028,"MILD"
6029,"MILD"
6030,"MILD"
6031,"MILD"
6032,"MILD"
6033,"MILD"
6034,"MILD"
6035,"MILD"
6036,"MILD"
6037,"MILD"
6038,"MILD"
6039,"MILD"
6040,"MILD"
6041,"MILD"
6042,"MILD"
6043,"MILD"
6044,"MILD"
6045,"MILD"
6046,"MILD"
6047,"MILD"
6048,"MILD"
6049,"MILD"
6050,"MILD"
6051,"MILD"
6052,"MILD"
6053,"MILD"
6054,"MILD"
6055,"MILD"
6056,"MILD"
6057,"MILD"
6058,"MILD"
6059,"SEVERE"
6060,"MILD"
6061,"SEVERE"
6062,"MILD"
6063,"MILD"
6064,"MILD"
6065,"MILD"
6066,"MILD"
6067,"MILD"
6068,"MILD"
6069,"MILD"
6070,"MILD"
6071,"MILD"
6072,"MILD"
6073,"MILD"
6074,"MILD"
6075,"MILD"
6076,"MILD"
6077,"MILD"
6078,"MILD"
6079,"MILD"
6080,"MILD"
6081,"MILD"
6082,"MILD"
6083,"MILD"
6084,"MILD"
6085,"MILD"
6086,"MILD"
6087,"MILD"
6088,"MILD"
6089,"MILD"
6090,"MILD"
6091,"MILD"
6092,"MILD"
6093,"MILD"
6094,"MILD"
6095,"MILD"
6096,"MILD"
6097,"MILD"
6098,"MILD"
6099,"MILD"
6100,"MILD"
6101,"MILD"
6102,"MILD"
6103,"MILD"
6104,"MILD"
6105,"MILD"
6106,"MILD"
6107,"MILD"
6108,"SEVERE"
6109,"MILD"
6110,"MILD"
6111,"MILD"
6112,"MILD"
6113,"MILD"
6114,"SEVERE"
6115,"MILD"
6116,"MILD"
6117,"MILD"
6118,"MILD"
6119,"MILD"
6120,"MILD"
6121,"MILD"
6122,"MILD"
6123,"MILD"
6124,"MILD"
6125,"MILD"
6126,"MILD"
6127,"MILD"
6128,"MILD"
6129,"MILD"
6130,"MILD"
6131,"MILD"
6132,"MILD"
6133,"MILD"
6134,"MILD"
6135,"MILD"
6136,"MILD"
6137,"MILD"
6138,"MILD"
6139,"MILD"
6140,"MILD"
6141,"MILD"
6142,"MILD"
6143,"MILD"
6144,"MILD"
6145,"MILD"
6146,"MILD"
6147,"MILD"
6148,"MILD"
6149,"MILD"
6150,"MILD"
6151,"MILD"
6152,"MILD"
6153,"MILD"
6154,"MILD"
6155,"MILD"
6156,"MILD"
6157,"MILD"
6158,"MILD"
6159,"SEVERE"
6160,"MILD"
6161,"MILD"
6162,"MILD"
6163,"MILD"
6164,"MILD"
6165,"SEVERE"
6166,"MILD"
6167,"MILD"
6168,"MILD"
6169,"MILD"
6170,"MILD"
6171,"MILD"
6172,"MILD"
6173,"MILD"
6174,"MILD"
6175,"MILD"
6176,"MILD"
6177,"MILD"
6178,"MILD"
6179,"MILD"
6180,"MILD"
6181,"MILD"
6182,"MILD"
6183,"MILD"
6184,"SEVERE"
6185,"MILD"
6186,"MILD"
6187,"MILD"
6188,"MILD"
6189,"SEVERE"
6190,"MILD"
6191,"MILD"
6192,"MILD"
6193,"MILD"
6194,"MILD"
6195,"SEVERE"
6196,"MILD"
6197,"MILD"
6198,"MILD"
6199,"MILD"
6200,"MILD"
6201,"MILD"
6202,"MILD"
6203,"MILD"
6204,"MILD"
6205,"MILD"
6206,"MILD"
6207,"MILD"
6208,"MILD"
6209,"SEVERE"
6210,"MILD"
6211,"MILD"
6212,"MILD"
6213,"MILD"
6214,"MILD"
6215,"MILD"
6216,"MILD"
6217,"MILD"
6218,"MILD"
6219,"MILD"
6220,"MILD"
6221,"MILD"
6222,"MILD"
6223,"MILD"
6224,"MILD"
6225,"MILD"
6226,"MILD"
6227,"MILD"
6228,"SEVERE"
6229,"MILD"
6230,"MILD"
6231,"MILD"
6232,"MILD"
6233,"MILD"
6234,"MILD"
6235,"MILD"
6236,"MILD"
6237,"MILD"
6238,"MILD"
6239,"MILD"
6240,"MILD"
6241,"MILD"
6242,"MILD"
6243,"MILD"
6244,"MILD"
6245,"MILD"
6246,"MILD"
6247,"MILD"
6248,"SEVERE"
6249,"MILD"
6250,"MILD"
6251,"MILD"
6252,"MILD"
6253,"MILD"
6254,"MILD"
6255,"MILD"
6256,"MILD"
6257,"MILD"
6258,"MILD"
6259,"MILD"
6260,"MILD"
6261,"MILD"
6262,"MILD"
6263,"MILD"
6264,"MILD"
6265,"MILD"
6266,"MILD"
6267,"MILD"
6268,"MILD"
6269,"MILD"
6270,"MILD"
6271,"MILD"
6272,"MILD"
6273,"MILD"
6274,"MILD"
6275,"MILD"
6276,"SEVERE"
6277,"MILD"
6278,"MILD"
6279,"MILD"
6280,"MILD"
6281,"MILD"
6282,"MILD"
6283,"MILD"
6284,"MILD"
6285,"MILD"
6286,"MILD"
6287,"MILD"
6288,"MILD"
6289,"MILD"
6290,"MILD"
6291,"MILD"
6292,"MILD"
6293,"MILD"
6294,"MILD"
6295,"MILD"
6296,"MILD"
6297,"MILD"
6298,"MILD"
6299,"MILD"
6300,"MILD"
6301,"MILD"
6302,"MILD"
6303,"MILD"
6304,"SEVERE"
6305,"MILD"
6306,"SEVERE"
6307,"MILD"
6308,"MILD"
6309,"MILD"
6310,"MILD"
6311,"MILD"
6312,"MILD"
6313,"MILD"
6314,"MILD"
6315,"MILD"
6316,"MILD"
6317,"MILD"
6318,"MILD"
6319,"MILD"
6320,"MILD"
6321,"MILD"
6322,"MILD"
6323,"MILD"
6324,"MILD"
6325,"MILD"
6326,"MILD"
6327,"MILD"
6328,"MILD"
6329,"MILD"
6330,"MILD"
6331,"MILD"
6332,"MILD"
6333,"MILD"
6334,"MILD"
6335,"MILD"
6336,"MILD"
6337,"MILD"
6338,"MILD"
6339,"MILD"
6340,"MILD"
6341,"MILD"
6342,"MILD"
6343,"SEVERE"
6344,"MILD"
6345,"MILD"
6346,"MILD"
6347,"MILD"
6348,"MILD"
6349,"MILD"
6350,"SEVERE"
6351,"MILD"
6352,"MILD"
6353,"MILD"
6354,"MILD"
6355,"MILD"
6356,"MILD"
6357,"MILD"
6358,"MILD"
6359,"MILD"
6360,"MILD"
6361,"MILD"
6362,"MILD"
6363,"MILD"
6364,"MILD"
6365,"MILD"
6366,"MILD"
6367,"MILD"
6368,"MILD"
6369,"MILD"
6370,"MILD"
6371,"MILD"
6372,"MILD"
6373,"MILD"
6374,"MILD"
6375,"MILD"
6376,"MILD"
6377,"MILD"
6378,"MILD"
6379,"MILD"
6380,"MILD"
6381,"MILD"
6382,"MILD"
6383,"MILD"
6384,"MILD"
6385,"MILD"
6386,"SEVERE"
6387,"SEVERE"
6388,"MILD"
6389,"MILD"
6390,"MILD"
6391,"MILD"
6392,"MILD"
6393,"MILD"
6394,"MILD"
6395,"MILD"
6396,"MILD"
6397,"SEVERE"
6398,"MILD"
6399,"MILD"
6400,"SEVERE"
6401,"MILD"
6402,"MILD"
6403,"MILD"
6404,"MILD"
6405,"MILD"
6406,"MILD"
6407,"MILD"
6408,"MILD"
6409,"MILD"
6410,"MILD"
6411,"MILD"
6412,"MILD"
6413,"MILD"
6414,"MILD"
6415,"MILD"
6416,"MILD"
6417,"MILD"
6418,"MILD"
6419,"SEVERE"
6420,"MILD"
6421,"MILD"
6422,"MILD"
6423,"MILD"
6424,"MILD"
6425,"MILD"
6426,"MILD"
6427,"SEVERE"
6428,"MILD"
6429,"MILD"
6430,"MILD"
6431,"MILD"
6432,"MILD"
6433,"MILD"
6434,"MILD"
6435,"MILD"
6436,"MILD"
6437,"MILD"
6438,"MILD"
6439,"MILD"
6440,"MILD"
6441,"MILD"
6442,"MILD"
6443,"MILD"
6444,"MILD"
6445,"MILD"
6446,"MILD"
6447,"MILD"
6448,"SEVERE"
6449,"MILD"
6450,"MILD"
6451,"MILD"
6452,"MILD"
6453,"MILD"
6454,"MILD"
6455,"MILD"
6456,"MILD"
6457,"MILD"
6458,"MILD"
6459,"MILD"
6460,"MILD"
6461,"MILD"
6462,"MILD"
6463,"MILD"
6464,"MILD"
6465,"MILD"
6466,"MILD"
6467,"MILD"
6468,"MILD"
6469,"MILD"
6470,"MILD"
6471,"MILD"
6472,"MILD"
6473,"MILD"
6474,"MILD"
6475,"MILD"
6476,"MILD"
6477,"MILD"
6478,"MILD"
6479,"MILD"
6480,"MILD"
6481,"MILD"
6482,"MILD"
6483,"MILD"
6484,"MILD"
6485,"MILD"
6486,"MILD"
6487,"MILD"
6488,"MILD"
6489,"MILD"
6490,"MILD"
6491,"MILD"
6492,"MILD"
6493,"MILD"
6494,"MILD"
6495,"MILD"
6496,"MILD"
6497,"MILD"
6498,"MILD"
6499,"MILD"
6500,"MILD"
6501,"MILD"
6502,"MILD"
6503,"MILD"
6504,"SEVERE"
6505,"MILD"
6506,"MILD"
6507,"MILD"
6508,"MILD"
6509,"MILD"
6510,"MILD"
6511,"MILD"
6512,"MILD"
6513,"MILD"
6514,"MILD"
6515,"MILD"
6516,"SEVERE"
6517,"MILD"
6518,"MILD"
6519,"SEVERE"
6520,"MILD"
6521,"MILD"
6522,"MILD"
6523,"MILD"
6524,"MILD"
6525,"MILD"
6526,"MILD"
6527,"MILD"
6528,"MILD"
6529,"MILD"
6530,"SEVERE"
6531,"MILD"
6532,"MILD"
6533,"MILD"
6534,"MILD"
6535,"MILD"
6536,"MILD"
6537,"MILD"
6538,"MILD"
6539,"MILD"
6540,"MILD"
6541,"MILD"
6542,"MILD"
6543,"MILD"
6544,"MILD"
6545,"MILD"
6546,"MILD"
6547,"MILD"
6548,"MILD"
6549,"MILD"
6550,"MILD"
6551,"SEVERE"
6552,"MILD"
6553,"MILD"
6554,"MILD"
6555,"MILD"
6556,"MILD"
6557,"MILD"
6558,"MILD"
6559,"MILD"
6560,"MILD"
6561,"MILD"
6562,"SEVERE"
6563,"MILD"
6564,"SEVERE"
6565,"MILD"
6566,"SEVERE"
6567,"MILD"
6568,"MILD"
6569,"MILD"
6570,"MILD"
6571,"MILD"
6572,"MILD"
6573,"MILD"
6574,"MILD"
6575,"MILD"
6576,"MILD"
6577,"MILD"
6578,"MILD"
6579,"MILD"
6580,"MILD"
6581,"MILD"
6582,"MILD"
6583,"MILD"
6584,"MILD"
6585,"MILD"
6586,"MILD"
6587,"MILD"
6588,"MILD"
6589,"MILD"
6590,"MILD"
6591,"MILD"
6592,"MILD"
6593,"MILD"
6594,"MILD"
6595,"MILD"
6596,"MILD"
6597,"SEVERE"
6598,"MILD"
6599,"MILD"
6600,"MILD"
6601,"SEVERE"
6602,"MILD"
6603,"MILD"
6604,"MILD"
6605,"MILD"
6606,"MILD"
6607,"MILD"
6608,"MILD"
6609,"MILD"
6610,"MILD"
6611,"MILD"
6612,"MILD"
6613,"MILD"
6614,"MILD"
6615,"MILD"
6616,"MILD"
6617,"MILD"
6618,"MILD"
6619,"MILD"
6620,"MILD"
6621,"MILD"
6622,"MILD"
6623,"MILD"
6624,"MILD"
6625,"MILD"
6626,"MILD"
6627,"MILD"
6628,"MILD"
6629,"MILD"
6630,"MILD"
6631,"MILD"
6632,"MILD"
6633,"MILD"
6634,"MILD"
6635,"SEVERE"
6636,"MILD"
6637,"MILD"
6638,"MILD"
6639,"MILD"
6640,"MILD"
6641,"MILD"
6642,"MILD"
6643,"MILD"
6644,"MILD"
6645,"MILD"
6646,"MILD"
6647,"MILD"
6648,"MILD"
6649,"MILD"
6650,"MILD"
6651,"SEVERE"
6652,"SEVERE"
6653,"MILD"
6654,"MILD"
6655,"MILD"
6656,"MILD"
6657,"MILD"
6658,"MILD"
6659,"MILD"
6660,"MILD"
6661,"MILD"
6662,"MILD"
6663,"MILD"
6664,"MILD"
6665,"MILD"
6666,"MILD"
6667,"MILD"
6668,"MILD"
6669,"MILD"
6670,"MILD"
6671,"MILD"
6672,"MILD"
6673,"MILD"
6674,"MILD"
6675,"MILD"
6676,"MILD"
6677,"MILD"
6678,"MILD"
6679,"MILD"
6680,"SEVERE"
6681,"MILD"
6682,"MILD"
6683,"MILD"
6684,"MILD"
6685,"MILD"
6686,"MILD"
6687,"MILD"
6688,"MILD"
6689,"MILD"
6690,"MILD"
6691,"MILD"
6692,"MILD"
6693,"MILD"
6694,"MILD"
6695,"MILD"
6696,"MILD"
6697,"MILD"
6698,"MILD"
6699,"MILD"
6700,"MILD"
6701,"MILD"
6702,"MILD"
6703,"MILD"
6704,"MILD"
6705,"MILD"
6706,"MILD"
6707,"MILD"
6708,"MILD"
6709,"MILD"
6710,"MILD"
6711,"MILD"
6712,"MILD"
6713,"MILD"
6714,"MILD"
6715,"MILD"
6716,"MILD"
6717,"MILD"
6718,"MILD"
6719,"MILD"
6720,"MILD"
6721,"MILD"
6722,"MILD"
6723,"SEVERE"
6724,"MILD"
6725,"MILD"
6726,"MILD"
6727,"MILD"
6728,"MILD"
6729,"MILD"
6730,"MILD"
6731,"MILD"
6732,"MILD"
6733,"MILD"
6734,"MILD"
6735,"MILD"
6736,"MILD"
6737,"MILD"
6738,"MILD"
6739,"MILD"
6740,"MILD"
6741,"SEVERE"
6742,"MILD"
6743,"MILD"
6744,"MILD"
6745,"MILD"
6746,"MILD"
6747,"MILD"
6748,"MILD"
6749,"MILD"
6750,"MILD"
6751,"MILD"
6752,"MILD"
6753,"MILD"
6754,"MILD"
6755,"MILD"
6756,"MILD"
6757,"MILD"
6758,"MILD"
6759,"MILD"
6760,"MILD"
6761,"MILD"
6762,"SEVERE"
6763,"MILD"
6764,"MILD"
6765,"MILD"
6766,"MILD"
6767,"MILD"
6768,"MILD"
6769,"MILD"
6770,"MILD"
6771,"MILD"
6772,"MILD"
6773,"MILD"
6774,"MILD"
6775,"MILD"
6776,"MILD"
6777,"MILD"
6778,"MILD"
6779,"MILD"
6780,"MILD"
6781,"MILD"
6782,"MILD"
6783,"MILD"
6784,"MILD"
6785,"MILD"
6786,"MILD"
6787,"MILD"
6788,"MILD"
6789,"MILD"
6790,"MILD"
6791,"MILD"
6792,"MILD"
6793,"MILD"
6794,"MILD"
6795,"MILD"
6796,"MILD"
6797,"MILD"
6798,"MILD"
6799,"MILD"
6800,"MILD"
6801,"MILD"
6802,"MILD"
6803,"MILD"
6804,"MILD"
6805,"MILD"
6806,"SEVERE"
6807,"MILD"
6808,"MILD"
6809,"MILD"
6810,"MILD"
6811,"MILD"
6812,"MILD"
6813,"MILD"
6814,"MILD"
6815,"MILD"
6816,"MILD"
6817,"SEVERE"
6818,"MILD"
6819,"MILD"
6820,"MILD"
6821,"MILD"
6822,"MILD"
6823,"MILD"
6824,"MILD"
6825,"MILD"
6826,"MILD"
6827,"MILD"
6828,"MILD"
6829,"MILD"
6830,"MILD"
6831,"MILD"
6832,"MILD"
6833,"MILD"
6834,"MILD"
6835,"MILD"
6836,"MILD"
6837,"MILD"
6838,"MILD"
6839,"MILD"
6840,"MILD"
6841,"MILD"
6842,"MILD"
6843,"MILD"
6844,"MILD"
6845,"MILD"
6846,"MILD"
6847,"MILD"
6848,"MILD"
6849,"MILD"
6850,"MILD"
6851,"MILD"
6852,"MILD"
6853,"MILD"
6854,"MILD"
6855,"MILD"
6856,"MILD"
6857,"MILD"
6858,"MILD"
6859,"MILD"
6860,"MILD"
6861,"MILD"
6862,"MILD"
6863,"MILD"
6864,"MILD"
6865,"MILD"
6866,"MILD"
6867,"MILD"
6868,"MILD"
6869,"MILD"
6870,"MILD"
6871,"MILD"
6872,"MILD"
6873,"MILD"
6874,"MILD"
6875,"MILD"
6876,"MILD"
6877,"MILD"
6878,"MILD"
6879,"MILD"
6880,"MILD"
6881,"MILD"
6882,"MILD"
6883,"MILD"
6884,"MILD"
6885,"MILD"
6886,"MILD"
6887,"MILD"
6888,"MILD"
6889,"MILD"
6890,"SEVERE"
6891,"MILD"
6892,"SEVERE"
6893,"MILD"
6894,"MILD"
6895,"MILD"
6896,"MILD"
6897,"MILD"
6898,"MILD"
6899,"MILD"
6900,"MILD"
6901,"MILD"
6902,"MILD"
6903,"MILD"
6904,"MILD"
6905,"MILD"
6906,"MILD"
6907,"MILD"
6908,"MILD"
6909,"MILD"
6910,"MILD"
6911,"MILD"
6912,"MILD"
6913,"MILD"
6914,"MILD"
6915,"MILD"
6916,"MILD"
6917,"MILD"
6918,"MILD"
6919,"MILD"
6920,"MILD"
6921,"MILD"
6922,"MILD"
6923,"MILD"
6924,"MILD"
6925,"MILD"
6926,"MILD"
6927,"MILD"
6928,"MILD"
6929,"MILD"
6930,"MILD"
6931,"MILD"
6932,"MILD"
6933,"MILD"
6934,"MILD"
6935,"MILD"
6936,"MILD"
6937,"SEVERE"
6938,"MILD"
6939,"MILD"
6940,"MILD"
6941,"MILD"
6942,"MILD"
6943,"MILD"
6944,"MILD"
6945,"MILD"
6946,"MILD"
6947,"MILD"
6948,"MILD"
6949,"MILD"
6950,"MILD"
6951,"MILD"
6952,"MILD"
6953,"MILD"
6954,"MILD"
6955,"MILD"
6956,"MILD"
6957,"MILD"
6958,"MILD"
6959,"MILD"
6960,"MILD"
6961,"MILD"
6962,"MILD"
6963,"MILD"
6964,"MILD"
6965,"MILD"
6966,"MILD"
6967,"MILD"
6968,"MILD"
6969,"MILD"
6970,"MILD"
6971,"MILD"
6972,"MILD"
6973,"MILD"
6974,"MILD"
6975,"MILD"
6976,"MILD"
6977,"MILD"
6978,"MILD"
6979,"MILD"
6980,"MILD"
6981,"MILD"
6982,"MILD"
6983,"MILD"
6984,"MILD"
6985,"MILD"
6986,"MILD"
6987,"MILD"
6988,"MILD"
6989,"MILD"
6990,"MILD"
6991,"MILD"
6992,"MILD"
6993,"MILD"
6994,"MILD"
6995,"MILD"
6996,"MILD"
6997,"MILD"
6998,"MILD"
6999,"MILD"
7000,"MILD"
7001,"MILD"
7002,"MILD"
7003,"MILD"
7004,"MILD"
7005,"MILD"
7006,"MILD"
7007,"MILD"
7008,"MILD"
7009,"MILD"
7010,"MILD"
7011,"MILD"
7012,"MILD"
7013,"MILD"
7014,"MILD"
7015,"MILD"
7016,"MILD"
7017,"MILD"
7018,"MILD"
7019,"MILD"
7020,"MILD"
7021,"MILD"
7022,"MILD"
7023,"MILD"
7024,"MILD"
7025,"MILD"
7026,"MILD"
7027,"MILD"
7028,"MILD"
7029,"MILD"
